,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,min_lf,min_hf,lf_diff,hf_diff,lfhf_diff
rest,59.71961152882206,1004.6950819672131,63.40514129805301,19.433706074413692,35.783155402036805,0.631578947368421,0.16447368421052633,32.0,25.302100861363567,86.02829697268669,6838.294195102196,0.2941137015579512,0.2937049244525667,3415.614153350477,1280.4535916664126,441.8021322456967,2.8982512718031015,5137.869877262587,66.47918758055988,24.92187661919977,8.598935800240335,74.34747197459494,25.652528025405065,363.0961682368161,385.0651075451806,0,0,0
boredom,60.76876143990238,987.3493975903615,46.892280318324936,16.74615949883608,32.16314260042827,0.5846774193548387,0.10080645161290322,26.0,22.742775522119803,62.16698769235079,4441.740289389466,0.3658336420395377,0.3333333333333333,800.6964457397547,774.885194959156,301.0129193806836,2.574258927335866,1876.5945600795942,42.667524609353755,41.29209427774798,16.04038111289827,72.02217241867906,27.97782758132095,375.49615924070343,303.4749402227473,505.5683967072566,140.7892128650131,0.3239923444672357
flow,62.125376331160496,965.7889182058047,35.82009847879049,16.63091824166623,30.534913662575704,0.5687830687830688,0.07671957671957672,22.0,21.591412099573912,45.89337836758738,3113.013098198612,0.4704690059344824,0.3278419801655602,534.3018621997599,304.5838299350445,285.0781970454823,1.0684220438171574,1123.9638891802865,47.537280097978005,27.099076123982886,25.363643778039126,51.653967187733315,48.34603281226668,258.07967809078605,220.24079577928032,975.8697617313682,156.72393520021444,1.829829227985944
flow_ultra,61.01915970561749,983.2977099236641,40.157646340903085,18.05052737350182,33.989138536619876,0.6076923076923076,0.15384615384615385,28.0,24.028277227235325,51.35014504799089,3876.2714399622755,0.46793007507143247,0.3333333333333333,719.0411259771402,316.4912471332873,314.05375774701884,1.0077613762807829,1349.5861308574463,53.27863924626319,23.45098544634626,23.270375307390562,50.193284330809284,49.80671566919072,248.1448326944389,398.7151681538349,963.9623445331254,127.74837449867789,1.8904898955223186
overload,61.8006004600928,970.8643533123028,35.48133055061115,18.76970203463111,34.03572211290419,0.6044303797468354,0.11708860759493671,24.0,24.066084310419345,43.95479808798963,3323.2391532515494,0.5475189366640556,0.3249285157265402,426.0036363938742,281.3417143706459,357.8239146317328,0.7862574379920881,1065.169265396253,39.99398501564884,26.412864463000076,33.59315052135108,44.01702807608243,55.982971923917574,113.80108427373185,323.482192749719,999.1118772957668,83.97821761396392,2.111993833811013
