,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,min_lf,min_hf,lf_diff,hf_diff,lfhf_diff
rest,55.92199598508747,1072.923076923077,69.46278139352147,26.862992904954474,44.79990601493901,0.6421052631578947,0.25263157894736843,41.0,31.678205022349054,93.14596679179581,9269.888121953289,0.3400920739075869,0.19553527782304053,828.0373430639862,1352.7626807851589,731.0479408981543,1.8504431858780361,2911.847964747299,28.436833003945875,46.457187915116876,25.10597908093726,64.91773612769045,35.08226387230956,352.24687953076506,555.2576624402963,0,0,0
boredom,56.37590225031845,1064.2845188284518,74.05269673836693,31.618882970903012,48.70818611853641,0.6722689075630253,0.23529411764705882,42.0,34.439981351830625,98.97072603177297,10708.275510309843,0.3479814964757783,0.23333333333333334,1776.020712690362,2845.6096471487413,628.3231318668468,4.528895249636899,5249.95349170595,33.82926564008954,54.202568682643175,11.968165677267283,81.91320408782073,18.086795912179262,1255.1432395456247,607.3192791121385,-1492.8469663635824,102.72480903130747,-2.678452063758863
flow,58.401622629813104,1027.3687150837989,46.40017005389694,22.811753967529132,40.00420146001894,0.6414565826330533,0.21008403361344538,30.0,28.287107876768705,59.28854240363204,5268.769421316573,0.47710918045837847,0.27189428750101957,927.2954505735502,457.6010155476477,440.5312725122766,1.0387480846434016,1825.4277386334743,50.798803532356146,25.068152842369454,24.133043625274418,50.95029113540968,49.04970886459032,414.3253619053498,423.09891870533363,895.1616652375112,290.51666838587767,0.8116951012346345
flow_ultra,59.1852310528059,1013.7664233576643,42.75482006782916,20.649048839912204,35.91247530250374,0.6176470588235294,0.125,20.0,25.359047988418112,48.68354755734391,3878.511074708768,0.520895646697643,0.26666666666666666,212.07194535337186,346.3119148882607,437.18366768027715,0.7921428463369012,995.5675279219097,21.301613341692512,34.785376699773664,43.91300995853381,44.2008765069159,55.7991234930841,470.0808109711319,342.90055845571277,1006.4507658968982,293.8642732178771,1.0583003395411348
overload,57.66179486848725,1040.5503355704698,45.42852432156522,23.204040755808123,39.250040211006876,0.6363636363636364,0.15488215488215487,24.0,27.753524765780714,57.73172212586773,5033.644411742536,0.4807326673067535,0.2579979360165119,269.26104455505197,309.69337639995786,475.01084535561705,0.6519711695595198,1053.965266310627,25.54743056169128,29.38364159608694,45.068927842221775,39.46625592342273,60.53374407657726,146.99139415958015,405.55485510395465,1043.0693043852011,256.0370955425372,1.1984720163185163
