FpZ,FC3,FC4,FCz,O1,O2,Fp2
-0.024213473866815,-0.123397224417857,0.0543800460576507,-0.0559477779201208,-0.168628620783762,-0.0143805142378191,-0.102538216282922
-0.0199279344725951,-0.126456490127911,0.0700934271013682,-0.0574772046354877,-0.170817514251306,-0.0153229776465697,-0.106803136796745
-0.0381080842986155,-0.129389442562095,0.0488509076371237,-0.0584942159938935,-0.154040793294125,-0.00303701383170701,-0.133135610686309
-0.0288680572693889,-0.102681952451978,0.0282273117794221,-0.0338581867467181,-0.173918021522893,0.00461916141284938,-0.118995764848411
-0.0408576130388041,-0.0941827757073927,0.033221150059394,-0.0335000846078193,-0.171184856004527,-0.0213651372048987,-0.120722004334252
-0.0370698497247129,-0.0942290525082609,0.0626603264164309,-0.030798108596422,-0.164223028421085,-0.0240592741862212,-0.118826689735942
-0.020113482783722,-0.071416644671482,0.0933201318990786,-0.0170477646482853,-0.178453786053385,-0.0162241121290236,-0.131675729191022
-0.00610260871499038,-0.056086704970076,0.0923521058364677,-0.00545616466649007,-0.193807226651599,-0.0485012072627835,-0.125226479486258
0.0156958213122716,-0.0254952010207818,0.0922030915080619,0.00454982454078057,-0.183716715656406,-0.0449791799214985,-0.128988933967847
0.0232244020626495,-0.0351205621094886,0.0806154033810788,-0.000292332785408578,-0.18479551844177,-0.0472555266525444,-0.133929443491148
-0.00185830518412397,-0.0509251070531116,0.0910383143243298,-0.0125971311019858,-0.195963180160721,-0.043434420201196,-0.155878496196746
-0.0233554480656807,-0.0578337178501221,0.0904721904131912,-0.0158426279542438,-0.187707820272369,-0.0527843795265457,-0.160888410887327
-0.0118594141257119,-0.0470511605865181,0.109502832983545,0.00669703278125139,-0.187352971557554,-0.0521267165403429,-0.137390434210015
-0.0391649861072022,-0.0625205548938414,0.105369484652749,-0.0161329361954474,-0.182334857239794,-0.0486524055772833,-0.140256906879882
-0.0376213018760447,-0.0621581503528751,0.106589466560137,-0.0149349993418666,-0.191835566039318,-0.070919626563905,-0.141170569108277
-0.052726209292,-0.0638287612461086,0.132673525841359,0.00608021274958137,-0.175498264324712,-0.050822975673315,-0.140815142883636
-0.0534755730189983,-0.0662667583742104,0.113278768282047,0.00520318628842104,-0.150201865225878,-0.020951273871848,-0.146040512677435
-0.0855775258726435,-0.0768927541080729,0.126925358900461,-5.0269951059001e-05,-0.140877604141564,-0.020649898204367,-0.173227179009094
-0.0811361668815708,-0.0763721559711018,0.130908763123928,-0.000907112640960384,-0.141885894346753,-0.0500646765837399,-0.175416410116563
-0.0553391108384395,-0.097280244987194,0.148723943018117,-0.0146175497547727,-0.138820890838453,-0.0512466955681387,-0.147785286227149
