FpZ,FC3,FC4,FCz,O1,O2,Fp2
0.336114773811142,0.373048507538283,0.369465000253954,0.502549513786512,0.125102745304057,0.0270011181883476,0.21580642850223
0.362450250947162,0.371327538799347,0.384507947885651,0.506293651037361,0.125114277730576,0.0338793564852208,0.245572160068908
0.366284008333859,0.399085089502062,0.399582671692404,0.521406950165038,0.0975413141926497,0.0246240051057917,0.242527562890567
0.36389919314307,0.388065576408861,0.392351888000095,0.530117389522989,0.10135562816269,0.0229450452693679,0.271770916857493
0.360217066320369,0.392042303559836,0.397218284207074,0.527148097087209,0.112576632973826,0.0498718263329114,0.280916397456831
0.354823063126483,0.387063573636659,0.393425337077091,0.525592356615544,0.112084944338445,0.0287653603626507,0.249815577920078
0.374307378045471,0.41416575768487,0.418893788722963,0.55084839409411,0.0926359211679105,0.0339605972942114,0.265420562030346
0.374329121332847,0.407555351340154,0.420415800470299,0.550793264352417,0.080061982952185,0.00927080730636065,0.273081028309547
0.346182807288962,0.404970800925354,0.408935356145935,0.542106986448918,0.0693033092011549,0.0296343387828192,0.241391097165565
0.316377844701822,0.40349020150811,0.408818247224036,0.539997617261121,0.0668432524850342,0.0205057988578334,0.241848172867469
0.337315829586902,0.416662383347267,0.419043211267103,0.546522110321155,0.0686893710679044,0.0229779915887055,0.232950316879297
0.338458868574626,0.416596622916311,0.421024334828135,0.550110514702025,0.0693913943753398,0.0247759672001911,0.240071322242946
0.342051149316993,0.419040367935591,0.433945649964232,0.553537962945689,0.0768043820155983,0.0478538055737372,0.232127234860917
0.344300073676275,0.445818966699414,0.460891791815102,0.578429238545294,0.0721929729891346,0.043896243913589,0.255745884179641
0.335109970221033,0.449115744939712,0.434966327807433,0.583965359241492,0.078423256111742,0.0437058084545796,0.263962069850591
0.315477228392214,0.448163104392778,0.429986756719835,0.571688631670361,0.0924412469458777,0.0378830968046176,0.24676862740469
0.340274378448259,0.436068017787764,0.407983432623069,0.564370083414605,0.0628199940225058,0.0332961092780765,0.250949240874392
0.341670487443721,0.435548818751669,0.425245225064933,0.563818775145584,0.0827807893451248,0.0627169564764553,0.219449754424843
0.345608514830335,0.430123417363867,0.434417967595439,0.561920046640648,0.0990590990585864,0.0640658434841797,0.236600400106198
0.324601471440484,0.435814249247183,0.431273066188977,0.572850364152905,0.129844641973715,0.061884592776361,0.204961644332996
0.326762174431376,0.433499307177368,0.431157992545159,0.570035772519194,0.131701821490038,0.073815861754804,0.2095605784431
0.322434713628414,0.427910916979095,0.433963247449529,0.56841765376827,0.150998119642425,0.101783500921223,0.207366254273132
0.315224266027063,0.425673159789405,0.407795691435862,0.568295797912246,0.150079960482002,0.0916327797047325,0.204658131667805
0.311967152949965,0.455006914297214,0.437980101386507,0.601151740527633,0.142558522353029,0.0941489117736851,0.201174480529391
0.309242000008137,0.467938835395971,0.444698083649251,0.618765166444159,0.137888135010996,0.102389168107497,0.221767355064556
0.312019128485294,0.463380260012764,0.445807357670782,0.616490632959119,0.137754778148582,0.133648057903472,0.245601346081871
