,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,min_lf,min_hf,lf_diff,hf_diff,lfhf_diff
rest,75.12618851977932,798.65625,21.277593910124487,7.879516624766845,13.346946923064534,0.10704960835509138,0.0,13.0,9.437715955106055,28.612264124643982,848.3381552432978,0.32984862414216537,0.1304291117777488,66.93707029261643,140.13074073187178,66.503670454387,2.1071128822578826,273.5714814788752,24.46785386063174,51.22271516546671,24.309430973901538,67.815781469989,32.184218530010995,152.8290977708062,51.48521913582489,0,0,0
boredom,75.2265207533868,797.591054313099,32.01934593685335,9.467295517630468,17.060225146558942,0.21474358974358973,0.0,20.0,12.063346389010354,43.664953028091425,1654.8196468318079,0.2762706828345725,0.13333333333333333,338.1988355725829,398.5201925390539,72.79939427886693,5.4742240163767555,809.5184223905037,41.77778123614327,49.22929256658864,8.992926197268087,84.55413347652987,15.445866523470121,315.1284326449493,54.855045580786154,-258.3894518071821,-6.295723824479921,-3.367111134118873
flow,74.01908338610014,810.6017699115044,26.800323542826057,10.310488996749745,17.3120569856147,0.20842572062084258,0.004434589800443459,18.0,12.241111429219618,35.8518553107858,1378.7399476188075,0.34143592634484826,0.13646660662135973,272.99050816987483,337.0449767458647,70.24958619744545,4.797821524507727,680.2850711131849,40.128840064528625,49.54466753097211,10.326492404499263,82.75214240774847,17.247857592251542,332.5169668952867,88.9578449010865,-196.9142360139929,-3.745915743058447,-2.6907086422498443
flow_ultra,73.0633527960783,821.2051282051282,26.983071128907213,10.75270021504702,19.567583462978895,0.3032258064516129,0.0064516129032258064,18.0,13.834177767605965,35.56020645382281,1545.4946229690966,0.3890353613545671,0.1,140.27646760540466,512.2389680186715,80.041649604387,6.399655311334265,732.5570852284632,19.14887869273103,69.92478515976937,10.9263361474996,86.48585700379488,13.514142996205123,282.38609869569854,104.66135738818602,-372.10822728679966,-13.537979149999998,-4.2925424290763825
overload,72.18262791713668,831.2249322493225,35.72820959744233,11.387910992668392,19.625571163109136,0.27445652173913043,0.01358695652173913,20.0,13.877331353549906,48.61939253242596,2119.655875190794,0.2854279050133058,0.13041210224308816,225.66436910898142,304.04779583996424,106.87813836437499,2.844808119724048,636.5903033133206,35.44891713468539,47.76192698152303,16.789155883791572,73.9908997052427,26.009100294757303,171.84010706467504,64.8940302288092,-163.91705510809246,-40.374467909987985,-0.7376952374661654
