FpZ,FC3,FC4,FCz,O1,O2,Fp2
0.0685442507594737,0.0818785238035236,0.0353642244974005,0.0869845505001671,-0.0105218016301623,0.106131007420047,-0.130766130107731
0.0666580383503532,0.110807576708816,0.029013265052895,0.0969389355071564,-0.0101307593825484,0.113961380266444,-0.101601014325784
0.0465566655864181,0.0783590726285809,0.00639620726802775,0.0711458626732472,-0.0276908350591155,0.0948021229200237,-0.115412519097221
0.0200409279766009,0.0600934248402222,-0.0081127963203026,0.0555775241000059,-0.023566602454936,0.0824631786120111,-0.139646746802791
0.0127514796415164,0.0743609965432883,0.00263213601370477,0.0822005247057905,-0.00441975521370763,0.114299355784501,-0.135494386643956
0.0255808749641564,0.0751525911162316,0.0247821655548556,0.0983459288828382,0.00141389132079034,0.107419416447369,-0.125639346939846
0.00377965305802019,0.10086777991258,0.0255584483401829,0.111361761537933,-0.0234726583123523,0.0830733037039944,-0.122893656054593
0.00809537416178246,0.132275456458213,0.0259269589897368,0.128032624781932,-0.0267975992211759,0.0648360853244677,-0.0963298036259195
0.0206898671426044,0.163107731497149,0.0494012436821444,0.151423324012095,-0.0113862362159044,0.094661815970331,-0.0715921832154618
0.0128247400108285,0.152888718920274,0.0456564662858137,0.164308613273111,0.00831584912402344,0.126718554925754,-0.0990453715639401
-0.0116846708779939,0.123419920106524,0.0235744659799994,0.143353741597875,0.00953024570401728,0.148647944834292,-0.0995797904955891
-0.0180649082375308,0.103590177122248,0.00102948393786101,0.127664294721782,0.00201213407504008,0.148011180389416,-0.105748367709704
-0.0215311461321274,0.120928031498128,0.0210145121316896,0.132614154794865,0.0255586646298576,0.141308497625392,-0.0966031507867685
-0.011167149151579,0.118989694612023,0.0263029804609397,0.127515981055863,0.0274251463651777,0.156339097489291,-0.0982644172404065
-0.013333023882137,0.112047260013368,0.0273277518575579,0.129060988394151,0.0293012477906276,0.161156410835542,-0.0871569156042793
-0.04023297364106,0.0863054373341089,0.0161902036378632,0.129869679895961,0.0215039048130972,0.159121950706358,-0.0925148164217279
-0.0401618812437464,0.0669364416652688,0.00273509949025824,0.101545069891565,0.0282379227408077,0.18772550379388,-0.0773696940756316
-0.0516795054436128,0.0669465710540792,0.00560257839829903,0.103599926105263,0.0294415962330552,0.191373114186812,-0.0631583467285159
-0.0767767312919667,0.0664027270190139,0.00249879975195988,0.104533243205524,0.026387391005172,0.192141091804941,-0.0750831392740128
-0.0629421431330131,0.0536403614879999,0.0019674560982656,0.104193382604312,0.0068833778480209,0.163779251374419,-0.0835492012051243
-0.0674589588156785,0.0518103878981485,0.00716750992444243,0.113505122238999,0.0154176501509935,0.165980216260873,-0.0627038889618619
-0.0689590338128571,0.0715001759024992,0.0276819861773934,0.143726914602985,0.0389657905024939,0.189655510699174,-0.0505649484311076
-0.0506051894528002,0.0522305020412723,0.0272473806131242,0.134553000799445,0.0619042914955974,0.17394341025667,-0.0769265720507247
-0.0436006675041115,0.0332826676818906,0.0300032096907331,0.125369508477584,0.0824710116787277,0.188835873322532,-0.0601447848681083
-0.0403573548721101,0.0380352017865495,0.0553718912105985,0.130906738495594,0.0931499453558022,0.188007123216399,-0.0487056529257269
-0.0520160552617435,0.0378823975710952,0.0554744258827867,0.130606398349233,0.107673300925569,0.188821523750706,-0.0500426260063008
-0.0470350382101221,0.0484858536191054,0.0589566739292082,0.153599210483722,0.106971754795388,0.158422963507799,-0.0343314483455405
-0.0382060914144173,0.017716216989523,0.0370152374307965,0.12161436210256,0.0771941041490112,0.134370617971256,-0.06451882977343
-0.0271263151934004,0.0159440011470448,0.0380971100938213,0.121248956557928,0.055825185311816,0.138698482706206,-0.0924772520757188
-0.0218703489108317,0.00293677775001111,0.0542184593572862,0.120582458861014,0.0355977024034286,0.12184293683275,-0.0922290681547748
-0.0538378427536602,0.0142673453512101,0.0477238859058191,0.124862833159372,0.0351340141705539,0.12294047461988,-0.0898769374580466
