,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,min_lf,min_hf,lf_diff,hf_diff,lfhf_diff
rest,68.50546246180271,875.8425655976677,50.59216393023386,21.417000349499283,36.70349028131261,0.5906432748538012,0.15204678362573099,38.0,25.950558766444466,66.42262259641477,5415.176360920077,0.3906885598920205,0.13315135980826204,529.618682966306,791.1406053422924,475.03382406433366,1.665440575522362,1795.793112372932,29.4921881210735,44.05521994105946,26.45259193786703,62.48275016208065,37.517249837919344,1485.2649438529493,420.5659132020218,0,0,0
boredom,71.93166491832758,834.125,37.91087409965642,17.967567814902356,29.04088191325552,0.445993031358885,0.08013937282229965,28.0,20.53476804733932,49.53553432363421,3195.630269709929,0.4145462106692538,0.13333333333333333,263.1039219625902,920.8963515717151,263.14191669645044,3.499618620753693,1447.1421902307557,18.180930922941076,63.635512653036024,18.183556424022914,77.77589426384546,22.22410573615456,554.64731771329,219.2437561052773,-129.7557462294227,211.89190736788322,-1.8341780452313308
flow,75.1506323247037,798.3964757709251,45.36840471264245,19.28465399540848,32.314541317709455,0.5209713024282561,0.11920529801324503,31.0,22.849754307711304,60.00359736270446,4307.335451481965,0.38080640681576344,0.11035396032775126,312.1940257382639,1155.2319397930553,291.9621376738936,3.956786825158092,1759.3881032052127,17.74446611123015,65.66100666978936,16.59452721898049,79.8256403740319,20.174359625968098,1049.4668985024919,198.607827095712,-364.09133445076293,183.07168639044005,-2.29134624963573
flow_ultra,75.43452048348675,795.3918128654971,32.45516462365591,16.70300306587666,28.045760925358273,0.5,0.047058823529411764,20.0,19.82895893527311,41.33281327574011,2574.8074210008554,0.47973891355978726,0.13333333333333333,57.74370104024515,301.1618577338447,96.89069628644843,3.1082639435626245,455.7962550605383,12.668752847163192,66.07378941580922,21.257457737027597,75.65881808623973,24.34118191376027,507.82563846669217,115.89275141185584,489.97874760844763,378.14312777788524,-1.4428233680402625
overload,73.07747845030543,821.0463917525773,37.419989040138105,17.324189150696668,30.94264094132517,0.5581395348837209,0.08785529715762273,26.0,21.879699664370793,48.20241807821703,3313.294611399135,0.4539129059639098,0.12556504269211452,235.59502057596097,386.81752812164075,335.6763883033423,1.152352508547856,958.088937000944,24.590099256696544,40.37386438595936,35.036036357344095,53.53920902693222,46.46079097306776,375.9600177105584,185.7232584013919,404.3230772206516,139.35743576099134,0.5130880669745059
