ECG
281.06689453125
281.982421875
285.64453125
292.05322265625
286.56005859375
283.8134765625
280.1513671875
275.57373046875
268.24951171875
267.333984375
258.1787109375
252.685546875
243.5302734375
231.62841796875
227.05078125
216.97998046875
205.078125
194.091796875
178.52783203125
163.87939453125
147.39990234375
129.08935546875
119.0185546875
107.11669921875
86.0595703125
87.890625
83.31298828125
71.4111328125
65.91796875
69.580078125
68.66455078125
61.34033203125
46.69189453125
40.283203125
32.04345703125
10.07080078125
0.91552734375
-2.74658203125
-17.39501953125
-8.23974609375
-10.986328125
-22.88818359375
-28.38134765625
-23.8037109375
-31.1279296875
-32.04345703125
-35.70556640625
-32.958984375
-24.71923828125
-32.958984375
-29.296875
-29.296875
-33.87451171875
-43.02978515625
-43.02978515625
-46.69189453125
-42.1142578125
-43.9453125
-50.35400390625
-58.59375
-49.4384765625
-52.18505859375
-54.931640625
-57.67822265625
-52.18505859375
-47.607421875
-39.36767578125
-38.4521484375
-45.7763671875
-42.1142578125
-42.1142578125
-42.1142578125
-41.19873046875
-32.04345703125
-31.1279296875
-35.70556640625
-38.4521484375
-34.7900390625
-33.87451171875
-41.19873046875
-43.9453125
-50.35400390625
-43.02978515625
-40.283203125
-38.4521484375
-35.70556640625
-32.04345703125
-39.36767578125
-54.01611328125
-63.17138671875
-53.1005859375
-51.26953125
-51.26953125
-52.18505859375
-57.67822265625
-63.17138671875
-62.255859375
-52.18505859375
-56.7626953125
-65.91796875
-62.255859375
-73.2421875
-84.228515625
-82.3974609375
-65.91796875
-69.580078125
-72.32666015625
-65.00244140625
-65.00244140625
-65.91796875
-60.4248046875
-65.00244140625
-59.50927734375
-43.9453125
-42.1142578125
-47.607421875
-49.4384765625
-57.67822265625
-61.34033203125
-61.34033203125
-63.17138671875
-73.2421875
-71.4111328125
-72.32666015625
-68.66455078125
-65.91796875
-69.580078125
-68.66455078125
-68.66455078125
-65.91796875
-62.255859375
-73.2421875
-72.32666015625
-73.2421875
-65.91796875
-70.49560546875
-65.91796875
-71.4111328125
-80.56640625
-86.97509765625
-93.3837890625
-92.46826171875
-98.876953125
-91.552734375
-72.32666015625
-65.91796875
-68.66455078125
-76.904296875
-78.7353515625
-80.56640625
-94.29931640625
-106.201171875
-90.63720703125
-75.0732421875
-75.98876953125
-85.14404296875
-81.48193359375
-78.7353515625
-64.0869140625
-65.91796875
-74.15771484375
-75.0732421875
-83.31298828125
-76.904296875
-78.7353515625
-75.0732421875
-69.580078125
-69.580078125
-72.32666015625
-77.81982421875
-74.15771484375
-74.15771484375
-76.904296875
-81.48193359375
-79.65087890625
-87.890625
-89.7216796875
-84.228515625
-80.56640625
-69.580078125
-75.98876953125
-68.66455078125
-72.32666015625
-73.2421875
-76.904296875
-81.48193359375
-80.56640625
-88.80615234375
-91.552734375
-94.29931640625
-83.31298828125
-78.7353515625
-80.56640625
-77.81982421875
-80.56640625
-79.65087890625
-70.49560546875
-63.17138671875
-75.0732421875
-75.98876953125
-86.0595703125
-92.46826171875
-102.5390625
-108.94775390625
-103.45458984375
-96.13037109375
-91.552734375
-92.46826171875
-89.7216796875
-80.56640625
-95.21484375
-90.63720703125
-82.3974609375
-72.32666015625
-70.49560546875
-75.0732421875
-80.56640625
-75.98876953125
-74.15771484375
-78.7353515625
-70.49560546875
-70.49560546875
-86.97509765625
-79.65087890625
-73.2421875
-79.65087890625
-81.48193359375
-75.0732421875
-62.255859375
-43.02978515625
-39.36767578125
-28.38134765625
-28.38134765625
-32.04345703125
-39.36767578125
-40.283203125
-34.7900390625
-30.21240234375
-28.38134765625
-32.04345703125
-38.4521484375
-32.958984375
-30.21240234375
-39.36767578125
-44.86083984375
-47.607421875
-43.02978515625
-38.4521484375
-41.19873046875
-36.62109375
-32.958984375
-22.88818359375
-14.6484375
-10.07080078125
-11.90185546875
-18.310546875
-13.73291015625
-7.32421875
-10.986328125
-0.91552734375
2.74658203125
-1.8310546875
-15.56396484375
-21.97265625
-22.88818359375
-34.7900390625
-52.18505859375
-63.17138671875
-65.91796875
-77.81982421875
-82.3974609375
-76.904296875
-71.4111328125
-84.228515625
-86.0595703125
-88.80615234375
-95.21484375
-87.890625
-79.65087890625
-84.228515625
-83.31298828125
-82.3974609375
-85.14404296875
-86.97509765625
-86.97509765625
-89.7216796875
-85.14404296875
-73.2421875
-69.580078125
-72.32666015625
-69.580078125
-75.98876953125
-85.14404296875
-86.97509765625
-89.7216796875
-94.29931640625
-101.62353515625
-107.11669921875
-119.0185546875
-127.25830078125
-124.51171875
-118.10302734375
-114.44091796875
-86.97509765625
-43.9453125
27.4658203125
140.9912109375
320.4345703125
503.5400390625
674.74365234375
847.7783203125
1032.71484375
1156.31103515625
1190.185546875
1139.83154296875
1011.65771484375
831.298828125
590.51513671875
302.1240234375
25.634765625
-197.75390625
-346.0693359375
-417.48046875
-390.0146484375
-348.81591796875
-310.36376953125
-286.56005859375
-263.671875
-246.27685546875
-226.13525390625
-200.50048828125
-172.119140625
-134.58251953125
-96.13037109375
-73.2421875
-59.50927734375
-58.59375
-59.50927734375
-59.50927734375
-62.255859375
-60.4248046875
-61.34033203125
-62.255859375
-60.4248046875
-47.607421875
-43.9453125
-32.958984375
-38.4521484375
-43.02978515625
-51.26953125
-49.4384765625
-46.69189453125
-39.36767578125
-36.62109375
-43.9453125
-43.9453125
-32.958984375
-30.21240234375
-31.1279296875
-32.958984375
-25.634765625
-23.8037109375
-24.71923828125
-20.1416015625
-15.56396484375
-15.56396484375
-19.22607421875
-14.6484375
-7.32421875
-10.07080078125
-8.23974609375
-21.05712890625
-9.1552734375
-2.74658203125
-1.8310546875
0.91552734375
2.74658203125
0
3.662109375
6.40869140625
6.40869140625
12.8173828125
9.1552734375
6.40869140625
13.73291015625
17.39501953125
20.1416015625
24.71923828125
26.55029296875
33.87451171875
35.70556640625
32.958984375
46.69189453125
44.86083984375
53.1005859375
48.52294921875
48.52294921875
47.607421875
45.7763671875
51.26953125
54.01611328125
52.18505859375
55.84716796875
65.91796875
74.15771484375
75.0732421875
80.56640625
86.97509765625
84.228515625
86.0595703125
86.0595703125
91.552734375
97.96142578125
114.44091796875
118.10302734375
119.93408203125
128.173828125
134.58251953125
148.3154296875
159.3017578125
152.89306640625
149.23095703125
151.06201171875
162.04833984375
173.03466796875
175.78125
184.02099609375
187.68310546875
199.5849609375
205.99365234375
213.31787109375
224.30419921875
224.30419921875
221.5576171875
231.62841796875
234.375
232.5439453125
227.05078125
246.27685546875
251.77001953125
254.5166015625
270.08056640625
283.8134765625
291.1376953125
285.64453125
286.56005859375
286.56005859375
291.1376953125
286.56005859375
288.39111328125
294.7998046875
291.1376953125
294.7998046875
289.306640625
281.06689453125
267.333984375
253.60107421875
247.1923828125
243.5302734375
227.05078125
215.14892578125
209.65576171875
