FpZ,FC3,FC4,FCz,O1,O2,Fp2
0.238579270259423,0.149929951116482,0.246464962998547,0.301055007476209,0.209433103242859,0.218364761639256,0.205749186742731
0.250700835190453,0.16238892486732,0.262874088512692,0.315010713716003,0.232676239164039,0.237678676102149,0.217036208895809
0.246729547483658,0.170471212001638,0.257346219550619,0.305024922979712,0.23748980138828,0.239030206030726,0.200340165617602
0.222445958157448,0.163547127215056,0.251826201667251,0.295234960227321,0.241437944136222,0.237770708275809,0.179763633658221
0.228106512526108,0.158419434524077,0.24830507764033,0.289023510784344,0.211854112229794,0.223126216202045,0.1831816963325
0.244790258588923,0.173035754913102,0.266330625778854,0.309083586171941,0.235653054085246,0.234396581695825,0.203463854662145
0.239306964161821,0.166940315554624,0.244413674764487,0.289585948209425,0.223118318960155,0.237577328283949,0.20533850574674
0.2213413387971,0.134499363741416,0.219950445436923,0.266740219566364,0.198997921316404,0.209010236806307,0.197823999471041
0.196354643968802,0.114698693117798,0.198883567293304,0.245481717267586,0.184595449068538,0.189800552945465,0.17594787805858
0.175775755595297,0.104372744612966,0.19625887181615,0.232866795108267,0.172876800184885,0.178102399358245,0.160685660860445
0.169756052881761,0.108098118535763,0.204257844000248,0.214638390493561,0.155543941232197,0.173265450048228,0.153720133923126
0.17537390466968,0.108263509138381,0.217649865852044,0.219006704373042,0.17132811503891,0.177566613714205,0.161802742253591
0.155362969696428,0.108948604066165,0.19095686268796,0.205150013997749,0.156154670174781,0.160154240806839,0.150659360238394
0.128591014187541,0.123494917382649,0.1772813559783,0.204530428364992,0.141687843189358,0.13892571431505,0.126982783773165
0.146216649450631,0.136432719398197,0.184653693370267,0.212267648422022,0.147939801761356,0.161033930767083,0.140309122635674
0.133867697957549,0.138229247530046,0.17941682115464,0.210851662103491,0.144191921125109,0.152799496840099,0.133497127711215
0.154481923596596,0.118938708505093,0.210691604225915,0.225679576153366,0.1629089569121,0.147639597915547,0.164247527176768
0.133709096905743,0.0878761630002918,0.198232849964191,0.193124495464105,0.133675070740428,0.133365389676063,0.139941701397708
0.10877784177156,0.0581025331294576,0.17290344793185,0.16079667698841,0.103086082633778,0.109830979509947,0.107614409029171
0.0897367267217344,0.0353315849503308,0.147395400263961,0.152178890617487,0.0894357379268138,0.0886356540865897,0.0930797802700012
0.0901753777825697,0.014289514904848,0.150888352457625,0.143750581049487,0.11448299649292,0.100293255972494,0.0849968347515095
0.118059529287678,0.030375318632664,0.182225955068627,0.169277682949487,0.147222011569473,0.127642941828195,0.0739354888831526
