FpZ,FC3,FC4,FCz,O1,O2,Fp2
0.214547897572407,0.335376611591642,0.361916384453516,0.432008011971391,0.172137393166381,0.113946851759148,0.299763076726344
0.212587859408839,0.327195797086688,0.353053122301791,0.425865091569794,0.172452838912821,0.109666150989576,0.266683917486944
0.216262425688689,0.315483656681928,0.354195551991286,0.417753501820391,0.147705464572836,0.086911762820126,0.261908745888137
0.219281794673415,0.321076761284184,0.353049179076473,0.418098205525076,0.149895425818794,0.0904881047796781,0.265965442613216
0.242527017637471,0.324152988072456,0.360922560616443,0.428501252222387,0.143846878173114,0.109227630696642,0.288855745101281
0.242247584176296,0.323413953549782,0.360963916893107,0.437678654697926,0.174796156542369,0.112368776881558,0.290228898359691
0.250278725720371,0.338242276504,0.360316118090618,0.439172266123602,0.178294626775497,0.121050887324403,0.284417673361456
0.282000848262998,0.351117538786271,0.35717440524499,0.439133835335835,0.183375071319174,0.110830592401381,0.306272100345166
0.272110736474397,0.371150200578961,0.383429925068748,0.466025519616092,0.182501461773492,0.113928746265618,0.307532915139096
0.260162026492204,0.365656047181424,0.367955449143754,0.454816142052997,0.156963118011678,0.103530315150076,0.331276416681736
0.259833945676989,0.356688292242767,0.348559521440314,0.43983479804972,0.148555818590954,0.0788048778517613,0.317310985396672
0.259088073394178,0.358715604546739,0.354597269871665,0.444956926597008,0.132335720855531,0.0782355075657413,0.339809929696292
0.255083250745427,0.357633705969295,0.335523160502623,0.440773897552267,0.106557050529573,0.0459648998568602,0.341705353326376
0.277056287864377,0.387236478097335,0.349572972924693,0.464323347911563,0.133963345018222,0.0757371719229273,0.338544171875404
0.283161913894959,0.411881611621149,0.37732696076522,0.49094655224096,0.140998070714291,0.0770531836135767,0.358645073470452
0.287012935276403,0.436545055456068,0.397524910385671,0.515133709020716,0.162372662972822,0.109614362961504,0.350553522283156
0.287637809091858,0.448801417796221,0.422885716309622,0.52038989690635,0.168974030703108,0.0950076414242082,0.335508440554599
0.256725852489816,0.422053596949749,0.392928684146295,0.493783794902404,0.146946112197235,0.0987520540684987,0.309484653460504
0.256548495781588,0.438829449001652,0.39076607287265,0.519913783128425,0.161699949517352,0.119260319058527,0.30863415744407
0.278424391976346,0.441159408771709,0.411883731413445,0.550520499535666,0.187394063925865,0.129392863028547,0.307993424519434
0.311147967518664,0.461484183077012,0.433718003939662,0.563954364684748,0.182353812206912,0.142531161600955,0.340373978754146
0.340717655567579,0.468139793389837,0.431804386871285,0.591755858483637,0.175370467552541,0.13430772232537,0.366768853459198
0.343720189985225,0.468692537763087,0.435523385083873,0.592160003646865,0.196489063902736,0.147643733972701,0.344848645234771
0.37396796622814,0.455792238452911,0.409226404316394,0.575241248615011,0.174946967361792,0.126912324195123,0.343056544224476
0.359319560563983,0.454821364763995,0.399737120869278,0.577788747754064,0.143619202535557,0.128179817918014,0.33930634030534
0.369586433305827,0.436009719725691,0.395557144045109,0.565377749292066,0.15496398260098,0.127831369201271,0.328868345726399
0.339136050405846,0.410395893210842,0.373801483256819,0.541331147249312,0.133366418760986,0.0990670395182657,0.30958340883589
0.318706810356936,0.393557387959215,0.360183681413632,0.538126115693064,0.128849567438279,0.09821616516383,0.301708079915305
0.305907034444237,0.406494103751217,0.355271885421773,0.550445599159663,0.127889543097366,0.120774483188345,0.289471952208112
0.312361049560537,0.407090795016643,0.353834744435975,0.549099965771728,0.118118200487781,0.120658505650086,0.265748343235208
0.286976986375806,0.427868317807925,0.347601028179708,0.545494329658813,0.109490448635045,0.0993922163333001,0.232483621494856
0.253878043641903,0.396361532510979,0.326788628928647,0.524372742995335,0.109259968939854,0.0750790154562804,0.200942696856713
0.26044132137083,0.406347985428657,0.302746200148952,0.521937761072143,0.10923726912823,0.107823761877908,0.20482651481504
0.256182670508683,0.391431014581834,0.297381202096368,0.504866427718776,0.0887437287266936,0.107969755211109,0.207252448738939
0.260256593692434,0.359521653433402,0.277614211331061,0.475171408290716,0.0604511745196208,0.0781082182469676,0.21079055796005
0.240737455279557,0.365106029875058,0.250323245797845,0.45842114750522,0.0510136114479964,0.0622252638255392,0.185448352046189
0.222360313739757,0.367775322063946,0.254965616617572,0.475585676002403,0.0645027787035787,0.0624022157198539,0.17590896761139
0.197478605499217,0.343212003975399,0.250700871792532,0.470244158129571,0.0507474676736588,0.0739514026825088,0.14825947536246
0.183609728230741,0.336060478785306,0.235460109316258,0.443062906291926,0.0551079395802142,0.082765426249098,0.127315780147952
0.215651110260406,0.349647794831272,0.263977467814225,0.449505808681794,0.0257781037290322,0.0787597295864688,0.143615417677641
0.185029907414542,0.321383651081754,0.243658951356925,0.416753327838155,0.028701819964142,0.0465330650559921,0.124712733959712
0.215403341411663,0.321681577141042,0.262112719287606,0.409858816205873,0.0292327342676203,0.0398268870967873,0.137095015104848
0.196905645007752,0.339296648130188,0.263196829516307,0.410596263799657,0.0439281067784655,0.0248556373456767,0.148910390727106
0.167364795333528,0.342489269963011,0.263990440801212,0.414204719131273,0.0737273723961809,0.0211261073798845,0.12260790761316
0.167291193805229,0.320749625070561,0.265205494210647,0.389543650864772,0.0738701411721466,0.0324555500613588,0.128900764169541
0.170099823809221,0.33345553695333,0.265091765598877,0.397500148261967,0.0921848816342608,0.0395735627944573,0.136687724998969
0.162259014417738,0.321871254002348,0.263640742316322,0.375032576764345,0.0986737649353973,0.0381851349272428,0.107315663565284
0.164106172622871,0.322942172790681,0.284842410719374,0.394517495569319,0.0995066857445326,0.0364374336997173,0.102915344771074
0.146818804232581,0.323488913702792,0.280663840074765,0.396105417800758,0.0880163644220083,0.0665431591253693,0.0714112953307073
0.168354988511615,0.356098890614866,0.279495461040879,0.397609480971789,0.0733188671791807,0.0982860722755826,0.0619319768541961
0.191404425708605,0.375998545461295,0.295938869362415,0.428772216394238,0.0863077927171615,0.122903830677947,0.0472081851307432
0.178918009617051,0.361038931278878,0.295728462070273,0.428308525607395,0.0973551332597964,0.123442390998521,0.0598071824870344
