FpZ,FC3,FC4,FCz,O1,O2,Fp2
0.00697429877353567,-0.0454558538190552,0.0715093740902043,0.111338896629136,-0.0522558270959622,0.0807940770074883,0.0121281219359445
-0.0034620408802471,-0.0349569877884389,0.0900939823533873,0.111476356428934,-0.0578615798369384,0.0637565156758,0.00460069492347373
0.0294865766186218,-0.0311781719002727,0.0926803785455879,0.136210377730221,-0.0417078301930528,0.046897040021867,0.0378671719423269
0.025120421418053,-0.0291949961340163,0.125542909456055,0.169215186168536,-0.0313498340924343,0.0728034416901758,0.0334940892585558
0.0239374271257214,-0.031649879644474,0.112176529325922,0.165325147171,-0.0297544245052947,0.0810266274075968,0.0283733046814998
0.041707324251185,-0.0155599241869044,0.138977596969579,0.181559987058785,-0.0150986544607716,0.100216657788933,0.0304847709602024
0.036255103525778,-0.0151144376076156,0.140356754878662,0.18268997616164,0.0154133318247135,0.0953098224602432,0.0252063282504719
0.0455112255057946,-0.0149655370381968,0.139964344159404,0.185349797581966,0.033412625080375,0.0918435532601619,0.028581250853986
0.057600849282277,0.00102977766390611,0.157652383827835,0.191333401983429,0.0433993144328513,0.0952090254492616,0.0331673035823752
0.0647774357821817,0.0110499213630263,0.164864342003266,0.189124838633699,0.0298130254329135,0.11369325361569,0.0370656516921271
0.0637149333298627,7.38443074220219e-05,0.158557836914596,0.186986690063018,-0.000148408286873264,0.125674859174097,0.0379257685784112
0.0856591129864921,0.0291788551478113,0.167055930952916,0.178728947441877,-0.00346533435469133,0.123968478008012,0.0297117633976251
0.0759379060361692,0.00350018340793928,0.152884736879772,0.15359464537608,-0.0159586178603986,0.0934973462405566,0.0240824342602285
0.0985714247947708,-0.00269670251004178,0.151732013052366,0.16985018020004,-0.0204478211853606,0.0812477858968897,0.0208599549774672
0.0858816307723359,-0.0128389489543868,0.124519844163342,0.144014329379224,-0.00688691982454714,0.0560373237001829,0.0116442675542685
0.0549850804162275,-0.0378216290444835,0.0924289710712184,0.114058785632975,-0.00766585591289999,0.0430048907633925,-0.020697381981206
0.0879407395167772,-0.0225849108264161,0.0987281525702867,0.112219726183085,-0.00210740948548438,0.0452968010055773,0.0105047958719652
0.0870624469383364,-0.0271256848047821,0.113155009854751,0.112495832752535,-0.0106460604566789,0.0505168317027562,0.0141028180116347
0.101301919326991,-0.022208624035195,0.123212715688152,0.119067376652035,0.0140151199512244,0.079762512638846,0.0224880712733945
0.103727985957946,-0.0112419946132191,0.123815396882291,0.125986526683704,0.0239545546647697,0.0994679764783993,0.0419197718276886
0.0926643292539978,-0.00692148443687579,0.126660048038082,0.127262306244719,0.0490195695884089,0.0972600463846591,0.022158761544115
0.115467682929472,0.0190235506368362,0.159797564852239,0.137727285424204,0.0719395390258844,0.10737585427169,0.0148763546812774
0.106967022767346,0.024168472862028,0.168583774390353,0.143359521503533,0.0471840316100812,0.0943064133111326,-0.00347332825626376
0.0773982612469428,0.00131238920522297,0.170128719636442,0.119022240598987,0.0790297139441318,0.0908470886398968,-0.0323189091585911
0.073493675058461,0.0015884145535569,0.161028674923397,0.117511390188107,0.0786942583962493,0.0743707278297695,-0.0442114255237883
0.0878503163707725,-0.0242343481150774,0.157540925746065,0.123828517798608,0.0534154578042669,0.0444989523690823,-0.0336936091665613
0.117030104609925,0.00817399407057273,0.162917684225945,0.140965137785019,0.027712866351017,0.0427619772278371,-0.0263675952882202
