FpZ,FC3,FC4,FCz,O1,O2,Fp2
0.087737896273152,0.109802798349893,0.0873992906677499,0.0497883750967851,0.0287505878252816,0.0558085479889811,-0.0472986968576309
0.0816776554939142,0.106054829388518,0.0838554901281531,0.0448439647815716,0.0262875198896098,0.0422837817992884,-0.0485461989608135
0.0826445993000368,0.104505541904093,0.0673553311580811,0.0384649809207013,0.0432677699032619,0.0535903187034545,-0.0360476082401927
0.0957927429736302,0.135461244871772,0.0922055420317502,0.0529797006341697,0.0431651492077156,0.0454542808329236,-0.0271321952540739
0.0640018451776024,0.107507171464139,0.0692217441057753,0.0224545903119381,0.0480099256259786,0.0341979629406573,-0.0426812468609165
0.0674408377054557,0.127850844678802,0.0722871088486691,0.0337477423762516,0.0716253593241006,0.0532505379877158,-0.0428757801831759
0.0471139209150569,0.0978437262803312,0.0708618353518456,0.0191851029080228,0.0627561710196762,0.0323998013910224,-0.036569467268017
0.048737391299193,0.117034443594983,0.0763847623047348,0.0292665664337771,0.0645027901708348,0.0437365841224849,-0.0120189727743545
0.073615776659166,0.101694327201986,0.0758418875387522,0.0504813300385346,0.0914262450316053,0.0725775434927975,0.0162185410361604
0.0707295452578921,0.0953949032290454,0.0434764584683493,0.0178698225523524,0.0638322952465445,0.0808581003580987,0.0180478017232801
0.0690336948876693,0.0636278072300519,0.0187041817413175,-0.00832372678468302,0.0704243826555412,0.0696629297233986,0.017019799043916
0.0644580856347405,0.0613399335455552,0.000673517266124329,0.00226960858391517,0.0701227880032724,0.0512836929145361,0.00455258389654536
0.0514742401989819,0.0355746297930839,-0.00211983875142957,-0.01557950102135,0.0453138790656891,0.0287649042132729,0.00992415653281775
0.0401612865033885,0.0261885295160271,-0.0117721204253805,-0.0336481727467552,0.0199728180497568,-0.000492650247241461,-0.00608568300271242
0.0522553488624317,0.0294803929493391,-0.0117915839013096,-0.0305180853394972,0.0308540685362173,0.0180060448900725,0.0096015572114927
0.0580741274588485,0.0153943573083692,-0.0434423520615702,-0.0411688896636537,0.0419317745012523,0.0313829424000515,0.0156779400632667
0.0623563021286551,-0.0121242579720925,-0.0624653511310312,-0.0694649371676997,0.0235725017636293,0.0188775592758692,0.000525305545246768
0.0641614245712183,-0.0190776821491896,-0.0701080497913198,-0.0590637709538672,0.0522280718244497,0.026331632524132,0.0201827298710559
0.0382253797340805,-0.0473604340301714,-0.0921471450159755,-0.0890763327897394,0.0554099586195299,0.00747591905933138,0.00387590741795418
0.00648077128649949,-0.0441165624012342,-0.0814176547517895,-0.0682311741512455,0.0639814089625628,0.0141602655842818,0.000208662263699283
0.0149180398777654,-0.0345224334900356,-0.0700119195563304,-0.0553242785673507,0.0866739282936482,0.0369883737863068,0.0326827441927247
0.0380123068834066,-0.0544760628562659,-0.0683688124806155,-0.0548334564495903,0.085047463687923,0.035721275826186,0.039072333759797
0.0196644546364896,-0.0471897922170593,-0.0660043650062851,-0.0534927407415426,0.0992307553247661,0.0314316050815362,0.0459622690004076
-0.00494324370385929,-0.0622273455810607,-0.0617325737200262,-0.07261334604893,0.110165133313499,0.0235968845758212,0.0195219708104989
-0.0291908534141,-0.0557309574047686,-0.070678069071526,-0.0581975201381528,0.109487592741836,0.00648476913308556,0.0249672492689041
-0.0208609578166148,-0.040675991411034,-0.0991649634466794,-0.0622494509957082,0.120051664120252,0.00407715031237547,-0.000212279447873998
-0.0205694660196625,-0.0357526665943931,-0.112897337525036,-0.0616684787142332,0.123246621464227,0.00802823382651231,-0.000346002130273138
-0.0144993191967348,-0.0361902878708252,-0.107748608022828,-0.0598222005443526,0.10410924661656,0.0197532837888431,-0.00199291818883773
-0.0301094114289388,-0.0324484651395495,-0.0835529197009547,-0.0776852912892573,0.131629380210273,0.0138711962655454,-0.00794399130603601
-0.0527631176952139,-0.0335766267681844,-0.0784601386975894,-0.0685963920542291,0.100388935874744,0.0273879643109166,-0.0317275088769305
-0.0237939040533839,-0.0373355808539974,-0.0755533409635404,-0.0547433787329171,0.0818070003817172,0.0312021933269853,-0.0118087889120279
0.00376207410159124,-0.0215443809667536,-0.0740689489685896,-0.0401063268327398,0.0620370765553705,0.0105958135457133,-0.00704451651046994
0.0282769786977512,-0.0317281315485824,-0.0824201657557644,-0.0395802196655631,0.0722254773745984,-0.000631746173625339,-0.00687151650671144
0.0329563294553577,-0.0286667844968023,-0.111983911471574,-0.063180526808493,0.0714322572497962,0.00813730495456801,-0.0302845869965006
0.0549170858613515,-0.0267530632923385,-0.0973183371206334,-0.0595058719266428,0.0504296707204422,-0.00216189474395881,-0.0403820894528608
0.0481837340351464,-0.0435358439120838,-0.107550755935026,-0.0487414792545218,0.0509629251452321,-0.00243442675467283,-0.0448762817783845
0.0552816641529219,-0.047435455284549,-0.117454338552605,-0.0513249617856447,0.0564689232248862,-0.0135191762904008,-0.0476029324190033
0.0845257500935049,-0.0515295793595064,-0.105312489377117,-0.0539727964073844,0.0828170070308131,0.0183266666477176,-0.0148576253689052
0.0862139797550268,-0.0511574032315854,-0.103670279806862,-0.054852272647668,0.0773997968427131,-0.00832676101568097,-0.0150473620832186
0.0537295622420756,-0.0795824002538743,-0.108450882151111,-0.075150917887742,0.0714268418530195,-0.0113260887336724,-0.0467864780854824
0.0869239713894364,-0.0799029939162539,-0.0771343149452823,-0.0541747358734885,0.0725007145780217,-0.0136961324861802,-0.0200259247400802
0.0835495677107966,-0.0798413675087689,-0.0540566189230116,-0.0492759608979616,0.0853904543825494,0.0110296123498425,-0.0217986257280742
