RR_Interval_ms
1110.0
1028.0
1062.0
1072.0
976.0
1060.0
1074.0
1038.0
972.0
954.0
912.0
770.0
936.0
1042.0
1004.0
996.0
986.0
968.0
926.0
950.0
938.0
862.0
900.0
902.0
832.0
916.0
964.0
870.0
964.0
976.0
868.0
948.0
978.0
884.0
974.0
976.0
908.0
1022.0
1030.0
998.0
1024.0
1014.0
936.0
994.0
984.0
882.0
976.0
950.0
824.0
976.0
1090.0
998.0
1026.0
1086.0
1032.0
998.0
1052.0
1022.0
954.0
1046.0
976.0
974.0
992.0
988.0
948.0
1078.0
1046.0
1112.0
1110.0
958.0
1028.0
1052.0
898.0
1064.0
1078.0
936.0
1082.0
1054.0
942.0
1150.0
1024.0
1038.0
1146.0
956.0
1028.0
1068.0
932.0
1072.0
1012.0
902.0
1046.0
994.0
970.0
1092.0
1002.0
1014.0
1044.0
954.0
1024.0
1022.0
944.0
1028.0
1028.0
1018.0
1058.0
1002.0
1030.0
1032.0
922.0
990.0
1002.0
914.0
1028.0
1020.0
1012.0
1092.0
1024.0
1096.0
1050.0
948.0
1014.0
992.0
938.0
1034.0
1024.0
998.0
1046.0
1018.0
978.0
1004.0
954.0
902.0
966.0
1028.0
910.0
1028.0
1014.0
896.0
1008.0
984.0
862.0
982.0
1002.0
868.0
966.0
1002.0
892.0
988.0
1018.0
904.0
1046.0
1050.0
904.0
980.0
988.0
860.0
994.0
994.0
886.0
1034.0
1052.0
854.0
800.0
956.0
1050.0
1002.0
986.0
1056.0
1046.0
958.0
1026.0
1016.0
964.0
846.0
912.0
998.0
1038.0
1026.0
1094.0
1016.0
1004.0
1028.0
926.0
1014.0
980.0
872.0
1030.0
1036.0
928.0
1048.0
998.0
948.0
1018.0
946.0
950.0
976.0
868.0
914.0
942.0
880.0
1010.0
1088.0
986.0
1038.0
1018.0
970.0
1002.0
944.0
882.0
960.0
1002.0
908.0
1008.0
996.0
832.0
890.0
976.0
1066.0
916.0
1062.0
1068.0
994.0
1074.0
994.0
932.0
1000.0
1050.0
922.0
1062.0
1064.0
950.0
1034.0
1112.0
958.0
1054.0
1060.0
942.0
1048.0
1122.0
974.0
1056.0
1040.0
968.0
1054.0
1028.0
936.0
1034.0
1008.0
918.0
1032.0
1050.0
916.0
1020.0
1028.0
902.0
996.0
1048.0
894.0
970.0
874.0
866.0
874.0
942.0
1000.0
1010.0
916.0
984.0
982.0
870.0
950.0
998.0
896.0
1024.0
1038.0
910.0
1060.0
1068.0
972.0
1048.0
1032.0
896.0
1012.0
1044.0
888.0
1050.0
1108.0
988.0
1060.0
1054.0
968.0
1066.0
994.0
900.0
1024.0
1078.0
970.0
1054.0
1076.0
942.0
1038.0
1024.0
938.0
1052.0
1078.0
1006.0
1080.0
1038.0
1028.0
1016.0
978.0
930.0
982.0
986.0
926.0
1002.0
996.0
930.0
1052.0
1064.0
938.0
1030.0
1010.0
904.0
1006.0
1044.0
902.0
1004.0
1014.0
884.0
986.0
1006.0
916.0
1022.0
992.0
886.0
970.0
984.0
880.0
970.0
998.0
928.0
1026.0
1034.0
938.0
1004.0
1030.0
900.0
980.0
982.0
870.0
934.0
998.0
906.0
1004.0
1062.0
954.0
1090.0
1092.0
938.0
1006.0
962.0
840.0
928.0
958.0
886.0
1046.0
1090.0
978.0
1050.0
980.0
904.0
970.0
952.0
842.0
932.0
984.0
896.0
992.0
1036.0
892.0
952.0
984.0
866.0
948.0
990.0
912.0
1024.0
1030.0
916.0
994.0
954.0
896.0
972.0
988.0
784.0
704.0
752.0
972.0
1136.0
1116.0
1066.0
1016.0
