,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.29520450791989683,0.3819416923189841,0.2911048162235055,0.39285365037872644,0.1051063033617844,0.12054740258134888,0.25487846943433784,0.2630909774597977,0.3553000529737387,,,,,,,,
boredom,0.32349316443212633,0.5827063222349896,0.527174631430084,0.5961052223731367,0.1618217858854225,0.10142756010557895,0.2653584455760174,0.13387717862771104,0.5686620586794034,-0.20076462991600552,-0.23606981520657855,-0.20325157199441024,0.08037704229947806,0.006313345443953011,0.14094853990729606,-0.21336200570566477,0.07587964255024238
flow,0.32484153614110256,0.5311229514832027,0.4870495331641837,0.5406118070394568,0.1360269606985837,0.11373443415264342,0.19700614423302823,0.14804215550556185,0.5195947638956143,-0.14918125916421854,-0.19594471694067822,-0.14775815666073033,0.14675265413923305,0.092568570449858,0.171242132429956,-0.1642947109218757,0.13685445233968235
flow_ultra,0.28455631651137453,0.41857674634704706,0.35346255507573604,0.4043753004345865,0.08565099788855494,0.10410134666640895,0.19260582595959333,0.22622597944276066,0.3921382006191232,-0.03663505402806294,-0.06235773885223056,-0.011521650055860089,0.44165517963459205,0.33753239236694,0.493872323003203,-0.03683814764538453,0.42435329833491164
overload,0.21309471895131146,0.2988573149122455,0.263210668667993,0.3050228875024348,0.17563001729458522,0.11611606179100159,0.20396493860493528,0.2579704714606692,0.28903029036089106,0.08308437740673863,0.027894147555512505,0.08783076287629166,0.5175185409970805,0.4006163505790804,0.6033011687244452,0.0662697626128476,0.5071453534335354
