RR_Interval_ms
838.0
818.0
806.0
808.0
798.0
808.0
808.0
814.0
800.0
824.0
836.0
824.0
834.0
834.0
820.0
830.0
840.0
848.0
840.0
858.0
850.0
826.0
776.0
798.0
806.0
808.0
778.0
802.0
822.0
832.0
798.0
808.0
812.0
800.0
816.0
840.0
856.0
840.0
848.0
862.0
854.0
826.0
820.0
832.0
822.0
784.0
800.0
822.0
832.0
796.0
804.0
828.0
840.0
826.0
852.0
842.0
798.0
800.0
814.0
818.0
804.0
828.0
852.0
836.0
814.0
824.0
804.0
784.0
806.0
816.0
812.0
842.0
844.0
798.0
810.0
828.0
836.0
838.0
868.0
876.0
846.0
842.0
846.0
806.0
790.0
808.0
818.0
794.0
786.0
818.0
840.0
834.0
850.0
862.0
872.0
844.0
860.0
836.0
812.0
826.0
838.0
862.0
844.0
868.0
872.0
864.0
840.0
800.0
810.0
824.0
842.0
814.0
836.0
848.0
848.0
842.0
852.0
858.0
822.0
830.0
830.0
814.0
830.0
840.0
848.0
830.0
836.0
838.0
810.0
770.0
756.0
720.0
726.0
766.0
776.0
804.0
830.0
850.0
830.0
846.0
848.0
816.0
836.0
828.0
788.0
786.0
802.0
814.0
804.0
822.0
828.0
824.0
840.0
852.0
846.0
828.0
838.0
816.0
780.0
796.0
806.0
802.0
808.0
840.0
850.0
824.0
840.0
834.0
810.0
816.0
780.0
768.0
780.0
782.0
782.0
802.0
826.0
806.0
818.0
820.0
806.0
818.0
820.0
800.0
786.0
798.0
794.0
810.0
844.0
854.0
830.0
844.0
852.0
828.0
836.0
836.0
826.0
840.0
840.0
842.0
842.0
790.0
794.0
812.0
808.0
786.0
802.0
822.0
810.0
816.0
834.0
818.0
788.0
806.0
816.0
794.0
820.0
842.0
856.0
834.0
856.0
812.0
790.0
804.0
818.0
776.0
792.0
820.0
852.0
